NEWID,AGE_REF,AGE2,BATHRMQ,BEDROOMQ,BLS_URBN,CUTENURE,EDUC_REF,FAM_SIZE,FAM_TYPE,FINCBTAX,FINLWT21,FSALARYX,FSSIX,INC_RANK,MARITAL1,NO_EARNR,NUM_AUTO,OCCUCOD1,OCCUCOD2,OTHRINCX,PERSLT18,PERSOT64,POPSIZE,PRINEARN,QINTRVMO,QINTRVYR,RACE2,REF_RACE,REGION,SEX_REF,SEX2,SMSASTAT,ST_HOUS,VEHQ,WELFAREX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,TOTEXPPQ,TOTEXPCQ,FDAWAYPQ,FDAWAYCQ,ALCBEVPQ,ALCBEVCQ,HOUSPQ,HOUSCQ,SHELTPQ,SHELTCQ,MRTINTPQ,MRTINTCQ,RNTXRPPQ,RNTXRPCQ,UTILPQ,UTILCQ,APPARPQ,APPARCQ,TRANSPQ,TRANSCQ,GASMOPQ,GASMOCQ,VEHFINPQ,VEHFINCQ,PUBTRAPQ,PUBTRACQ,HEALTHPQ,HEALTHCQ,HLTHINPQ,HLTHINCQ,MEDSRVPQ,MEDSRVCQ,PREDRGPQ,PREDRGCQ,ENTERTPQ,ENTERTCQ,PERSCAPQ,PERSCACQ,READPQ,READCQ,EDUCAPQ,EDUCACQ,TOBACCPQ,TOBACCCQ,MISCPQ,MISCCQ,CASHCOPQ,CASHCOCQ,LIFINSPQ,LIFINSCQ,RETPENPQ,RETPENCQ,STATE,TOTEX4PQ,TOTEX4CQ,UNISTRQ,INCLASS2,CUID,INTERI,HISP_REF,HISP2,HIGH_EDU,CREDITB,IRAB,LIQUIDB,STOCKB,DIVISION,GROCERPQ,GROCERCQ,inclass_label,inclass_short,educ_label,high_educ_label,occucod1_label,occucod1_broad,marital_label,fam_type_label,fam_type_broad,tenure_label,tenure_owner,region_label,urban_label,sex_ref_label,race_ref_label,hisp_ref_label,state_label,popsize_label,occucod2_label,race2_label,sex2_label,unistrq_label,FLAG_CQ_MISSING,TOTEXP_AVG_Q,TOTEXP_ANN,TOTEX4_AVG_Q,TOTEX4_ANN,HOUS_AVG_Q,HOUS_ANN,SHELT_AVG_Q,SHELT_ANN,UTIL_AVG_Q,UTIL_ANN,MRTINT_AVG_Q,MRTINT_ANN,RNTXRP_AVG_Q,RNTXRP_ANN,GROCER_AVG_Q,GROCER_ANN,FDAWAY_AVG_Q,FDAWAY_ANN,TRANS_AVG_Q,TRANS_ANN,GASMO_AVG_Q,GASMO_ANN,VEHFIN_AVG_Q,VEHFIN_ANN,PUBTRA_AVG_Q,PUBTRA_ANN,HEALTH_AVG_Q,HEALTH_ANN,HLTHIN_AVG_Q,HLTHIN_ANN,MEDSRV_AVG_Q,MEDSRV_ANN,PREDRG_AVG_Q,PREDRG_ANN,ENTERT_AVG_Q,ENTERT_ANN,EDUCA_AVG_Q,EDUCA_ANN,APPAR_AVG_Q,APPAR_ANN,TOBACC_AVG_Q,TOBACC_ANN,RETPEN_AVG_Q,RETPEN_ANN,LIFINS_AVG_Q,LIFINS_ANN,CASHCO_AVG_Q,CASHCO_ANN,PERSCA_AVG_Q,PERSCA_ANN,READ_AVG_Q,READ_ANN,ALCBEV_AVG_Q,ALCBEV_ANN,MISC_AVG_Q,MISC_ANN,EXPENSE_RATIO,HOUSING_RATIO,TRANSPORT_RATIO,HEALTH_RATIO,RETIRE_RATIO,FOOD_RATIO,LIFESTYLE_ANN,LIFESTYLE_RATIO,LIFESTYLE_SHARE,NECESSITY_ANN,NECESSITY_RATIO,NECESSITY_SHARE,DISCRETIONARY_ANN,DISCRETIONARY_RATIO,DISCRETIONARY_SHARE,HOUS_SHARE,GROCER_SHARE,FDAWAY_SHARE,TRANS_SHARE,HEALTH_SHARE,ENTERT_SHARE,EDUCA_SHARE,APPAR_SHARE,RETPEN_SHARE,CASHCO_SHARE,TOBACC_SHARE,ALCBEV_SHARE,MISC_SHARE,FOOD_TOTAL_SHARE,HOMEOWNER,HAS_CHILDREN,HAS_ELDERLY,SINGLE_EARNER,ZERO_EARNER,HOUSING_BURDENED,HOUSING_SEVERE,FLAG_REGION_UNKNOWN,FLAG_NEG_INCOME,FLAG_ZERO_INCOME,FLAG_INCOME_INVALID,FLAG_ZERO_SPEND,FLAG_EXTREME_RATIO,EDUC_REF_ORD,LOG_INCOME,INCOME_QUINTILE
5902211,68,,1.0,3.0,2,5,12,1,8,13589,50049.409,0,713,0.1564792,2,0,0,,,,0,1,4,1,1,2025,,1,3.0,2,,2,2,0,,90853.958,102799.983,89526.005,,,,101670.548,,87488.369,91481.584,94268.746,,,,,,93540.133,,,,90095.95,88365.415,,99582.692,,95650.884,93576.215,,,99595.45,,,91054.75,,95240.7,,,87010.846,91546.194,89888.046,,94239.97,93549.78,94982.317,4067.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,21.0,4067.0,0.0,3.0,1,590221,1,2,,12,,,,,6.0,2600.0,0.0,"Under $15,000",<$15K,High school graduate,High school graduate,,,Widowed,Single consumer,Single consumer,Student housing,Other,South,Rural,Female,White,Not Hispanic / Latino,Kentucky,MSA 4M+,,,,Apartment (2-4 units),1,4067.0,16268.0,4067.0,16268.0,246.0,984.0,0.0,0.0,246.0,984.0,0.0,0.0,0.0,0.0,2600.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,2100.0,525.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1200.0,0.0,0.0,0.0,0.0,396.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1971447494296859,0.07241150930899992,0.0,0.15453675767164618,0.0,0.7653248951357716,1200.0,0.0883067186695121,0.07376444553725105,14084.0,1.0364265214511736,0.8657487091222031,1200.0,0.0883067186695121,0.07376444553725105,0.06048684534054586,0.6392918613228424,0.0,0.0,0.12908777969018934,0.0,0.0,0.07376444553725105,0.0,0.0,0.0,0.0,0.0,0.6392918613228424,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4.133187498641166,Q1 (Bottom 20%)
5902221,48,45.0,2.0,4.0,1,4,12,6,5,86400,81049.944,84000,0,0.6241999,1,4,1,11.0,3.0,,2,0,1,1,1,2025,2.0,2,3.0,1,2.0,1,2,3,,138773.062,182863.258,110633.933,126809.452,,,,243388.106,,179426.727,138149.836,193558.896,,,,,,190319.823,,,,198964.521,213088.085,,109145.413,,173584.755,147953.182,,,162384.635,,,172184.491,,186937.831,,,139781.046,243388.106,177668.416,,120229.394,224811.186,22676.75,0.0,975.0,0.0,0.0,0.0,7986.0,0.0,5250.0,0.0,0.0,0.0,5250.0,0.0,1982.0,0.0,450.0,0.0,2638.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,2925.0,0.0,1065.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,444.0,0.0,3267.75,0.0,48.0,22676.75,0.0,3.0,4,590222,1,2,2.0,13,,,,,7.0,1950.0,0.0,"$50,000-$69,999",$50-70K,High school graduate,"Some college, no degree",Machine / transportation operator,Blue collar,Married,Other married couple,Married couple,Renter,Renter,South,Urban,Male,Black / African American,Not Hispanic / Latino,Texas,Not in MSA,Professional,Black / African American,Female,Apartment (2-4 units),1,22676.75,90707.0,22676.75,90707.0,7986.0,31944.0,5250.0,21000.0,1982.0,7928.0,0.0,0.0,5250.0,21000.0,1950.0,7800.0,975.0,3900.0,2638.0,10552.0,1050.0,4200.0,0.0,0.0,0.0,0.0,3990.0,15960.0,2925.0,11700.0,1065.0,4260.0,0.0,0.0,506.0,2024.0,0.0,0.0,450.0,1800.0,0.0,0.0,3267.75,13071.0,444.0,1776.0,470.0,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049849537037037,0.36972222222222223,0.12212962962962963,0.18472222222222223,0.15128472222222222,0.13541666666666666,9604.0,0.11115740740740741,0.10587936983915243,36088.0,0.41768518518518516,0.397852425942871,9604.0,0.11115740740740741,0.10587936983915243,0.3521668669452192,0.08599115834500094,0.04299557917250047,0.1163306029303141,0.17595113938284807,0.02231360313977973,0.0,0.019844113464230987,0.14410133727275734,0.02072607406264125,0.0,0.0,0.0,0.1289867375175014,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4.936513742478893,Q3
5902293,27,28.0,2.0,2.0,1,4,16,2,1,238000,62506.202,168000,0,0.9360391,1,2,2,3.0,3.0,,0,0,1,1,1,2025,1.0,1,3.0,1,2.0,1,2,2,,,,,,123828.832,118910.23,122742.477,,121840.751,,,,109950.553,120309.869,109876.198,153523.617,135301.765,,138018.288,145055.267,120243.674,,,143506.944,,118154.729,,,140884.611,101343.214,,163840.599,128909.797,,138983.965,,119259.294,141276.918,,,,113863.61,,,67592.5658,0.0,880.0,0.0,0.0,0.0,8959.0,0.0,7112.0,0.0,0.0,0.0,6762.0,0.0,1047.0,0.0,200.0,0.0,46191.0,0.0,59.0,0.0,872.0,0.0,60.0,0.0,2280.0,0.0,1950.0,0.0,230.0,0.0,0.0,0.0,105.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,6186.5658,0.0,48.0,67592.5658,0.0,9.0,6,590229,3,2,2.0,16,,,,,7.0,2650.0,0.0,"$100,000-$149,999",$100-150K,Graduate / Professional degree,Graduate / Professional degree,Professional,White collar,Married,Married couple only,Married couple,Renter,Renter,South,Urban,Male,White,Not Hispanic / Latino,Texas,Not in MSA,Professional,White,Female,,1,67592.5658,270370.2632,67592.5658,270370.2632,8959.0,35836.0,7112.0,28448.0,1047.0,4188.0,0.0,0.0,6762.0,27048.0,2650.0,10600.0,880.0,3520.0,46191.0,184764.0,59.0,236.0,872.0,3488.0,60.0,240.0,2280.0,9120.0,1950.0,7800.0,230.0,920.0,0.0,0.0,105.0,420.0,0.0,0.0,200.0,800.0,0.0,0.0,6186.5658,24746.2632,81.0,324.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1360095092436975,0.15057142857142858,0.7763193277310925,0.03831932773109244,0.10397589579831933,0.059327731092436976,4740.0,0.019915966386554622,0.01753151379851895,204808.0,0.8605378151260504,0.7575093413601411,4980.0,0.02092436974789916,0.018419185383254086,0.13254416212736816,0.03920549499246854,0.013019183242782005,0.683373969508345,0.033731520219935196,0.0015534252732864891,0.0,0.0029589052824504558,0.09152731112923665,0.0,0.0,0.0,0.0,0.052224678235250545,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.376576957056512,Q5 (Top 20%)
5902311,88,88.0,2.0,2.0,1,2,16,2,1,32040,15448.781,0,0,0.2928116,1,0,1,,,,0,2,1,1,1,2025,1.0,1,2.0,1,2.0,1,2,1,,32297.92,31021.143,37753.403,,29158.207,,27814.108,32728.136,,,32952.304,,,32725.693,,27837.005,,,35222.799,28556.218,30397.463,,22115.139,35282.696,28769.425,26662.418,27354.929,,,,36378.294,,26519.785,27829.677,29504.939,,,,,,25537.318,,,,10478.0,0.0,0.0,0.0,0.0,0.0,3979.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,330.0,0.0,595.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,1290.0,0.0,100.0,0.0,60.0,0.0,1684.0,0.0,200.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,17.0,10478.0,0.0,6.0,2,590231,1,2,2.0,16,,,,,3.0,1820.0,0.0,"$15,000-$29,999",$15-30K,Graduate / Professional degree,Graduate / Professional degree,,,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,Midwest,Urban,Male,White,Not Hispanic / Latino,Illinois,Not in MSA,,White,Female,Other,1,10478.0,41912.0,10478.0,41912.0,3979.0,15916.0,1963.0,7852.0,791.0,3164.0,0.0,0.0,0.0,0.0,1820.0,7280.0,0.0,0.0,595.0,2380.0,210.0,840.0,0.0,0.0,0.0,0.0,1450.0,5800.0,1290.0,5160.0,100.0,400.0,60.0,240.0,1684.0,6736.0,0.0,0.0,330.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1200.0,200.0,800.0,60.0,240.0,0.0,0.0,60.0,240.0,1.3081148564294631,0.4967540574282147,0.07428214731585518,0.18102372034956304,0.0,0.2272159800249688,9256.0,0.28888888888888886,0.22084367245657568,15460.0,0.48252184769038703,0.36886810460011454,10536.0,0.32883895131086144,0.2513838518801298,0.37974804351975566,0.17369727047146402,0.0,0.056785646115670926,0.13838518801297958,0.16071769421645352,0.0,0.03149456003054018,0.0,0.028631418209581982,0.0,0.0,0.005726283641916396,0.17369727047146402,1,0,1,0,1,1,0,0,0,0,0,0,0,7,4.5056925074122,Q2
5902321,53,58.0,2.0,2.0,1,4,12,4,4,84000,24716.199,84000,0,0.612329,1,4,1,5.0,11.0,,0,0,2,3,1,2025,6.0,6,4.0,2,1.0,1,2,1,,53629.225,43990.516,42572.217,,65186.628,55576.269,44311.311,45514.567,51886.057,,,,55729.514,,65500.69,38905.446,42797.4,,,,,,54655.453,,,,56283.99,43554.519,,61764.743,,59769.417,51049.044,,,58908.469,,,56492.581,,64172.801,,,61552.929,13816.7499,0.0,52.0,0.0,0.0,0.0,6306.0,0.0,5703.0,0.0,0.0,0.0,5703.0,0.0,548.0,0.0,200.0,0.0,1786.0,0.0,180.0,0.0,0.0,0.0,240.0,0.0,2320.0,0.0,120.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,30.0,0.0,0.0,0.0,1606.7499,0.0,8.0,13816.7499,0.0,10.0,4,590232,1,1,1.0,12,,,,,8.0,1300.0,0.0,"$50,000-$69,999",$50-70K,High school graduate,High school graduate,"Sales, retail",Sales / service,Married,"Married, children >17",Married with children,Renter,Renter,West,Urban,Female,Multi-race,Hispanic / Latino,Colorado,MSA under 1.5M,Machine / transportation operator,Multi-race,Male,,1,13816.7499,55266.9996,13816.7499,55266.9996,6306.0,25224.0,5703.0,22812.0,548.0,2192.0,0.0,0.0,5703.0,22812.0,1300.0,5200.0,52.0,208.0,1786.0,7144.0,180.0,720.0,0.0,0.0,240.0,960.0,2320.0,9280.0,120.0,480.0,2200.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,800.0,0.0,0.0,1606.7499,6426.9996,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,864.0,0.6579404714285715,0.30028571428571427,0.08504761904761905,0.11047619047619048,0.07651190000000001,0.06438095238095239,1128.0,0.013428571428571429,0.020410009737528795,21624.0,0.25742857142857145,0.39126422922369025,1992.0,0.023714285714285716,0.03604320868542319,0.45640255817325026,0.09408869737158664,0.0037635478948634653,0.12926339500434902,0.1679121368477546,0.0,0.0,0.014475184211013329,0.11629000391763622,0.0021712776316519995,0.0,0.0,0.015633198947894396,0.0978522452664501,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4.924279286061882,Q3
5902371,66,,1.0,3.0,1,2,12,2,9,27408,58121.216,1300,0,0.2568529,2,1,0,10.0,,,1,1,1,1,1,2025,,1,1.0,2,,1,2,1,,,,131754.201,,,112626.61,121588.074,,118311.641,102417.674,,126104.456,,119044.462,106617.507,,,,111895.58,,,,,,119214.466,131826.577,107947.308,,114837.19,,,,107016.881,107262.706,104529.375,115984.929,109180.36,,121212.487,105447.768,116010.038,,,116543.901,6302.7501,0.0,910.0,0.0,0.0,0.0,2019.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,1341.0,0.0,0.0,0.0,445.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,250.0,0.0,0.0,0.0,50.7501,0.0,42.0,6302.7501,0.0,4.0,2,590237,1,2,,12,,,,,2.0,1300.0,0.0,"$15,000-$29,999",$15-30K,High school graduate,High school graduate,Other service,Sales / service,Widowed,Other family,Other family,"Owned, no mortgage",Owner,Northeast,Urban,Female,White,Not Hispanic / Latino,Pennsylvania,Not in MSA,,,,Apartment (5+ units),1,6302.7501,25211.0004,6302.7501,25211.0004,2019.0,8076.0,475.0,1900.0,1341.0,5364.0,0.0,0.0,0.0,0.0,1300.0,5200.0,910.0,3640.0,445.0,1780.0,120.0,480.0,0.0,0.0,0.0,0.0,561.0,2244.0,561.0,2244.0,0.0,0.0,0.0,0.0,442.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7501,203.0004,0.0,0.0,250.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1300.0,0.9198409369527145,0.2946584938704028,0.06494454173963807,0.0818739054290718,0.007406611208406305,0.322533566841798,6408.0,0.23380035026269702,0.25417476095077923,9224.0,0.3365440747227087,0.36587203417758857,7708.0,0.28123175715119675,0.3057395532784966,0.3203363560297274,0.20625916931086954,0.1443814185176087,0.07060410026410534,0.0890087646026137,0.07012811756569565,0.0,0.0,0.008052056514187354,0.03966522486747491,0.0,0.0,0.051564792327717386,0.35064058782847823,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4.437877345621435,Q1 (Bottom 20%)
5902381,65,,1.0,1.0,1,4,12,1,8,22584,23134.18,0,0,0.2119253,5,0,0,,,,0,1,2,1,1,2025,,1,4.0,1,,1,2,0,,43870.81,53927.034,,44737.619,,,50567.419,47290.754,41614.606,,45140.282,48668.689,43803.282,44653.965,40942.588,,,,44503.734,,45386.642,46189.098,47988.285,,,,,,45298.103,,,,44158.015,43622.184,,43020.392,,42919.45,46392.863,,,47317.147,,,6394.0,0.0,0.0,0.0,0.0,0.0,5193.0,0.0,4992.0,0.0,0.0,0.0,4992.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6394.0,0.0,10.0,2,590238,1,2,,12,,,,,9.0,676.0,0.0,"$15,000-$29,999",$15-30K,High school graduate,High school graduate,,,Never married,Single consumer,Single consumer,Renter,Renter,West,Urban,Male,White,Not Hispanic / Latino,Washington,MSA under 1.5M,,,,,1,6394.0,25576.0,6394.0,25576.0,5193.0,20772.0,4992.0,19968.0,201.0,804.0,0.0,0.0,4992.0,19968.0,676.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,2100.0,525.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1324831739284449,0.9197662061636557,0.0,0.09298618490967056,0.0,0.11973078285511866,0.0,0.0,0.0,4804.0,0.21271696776478924,0.18783234282139505,0.0,0.0,0.0,0.812167657178605,0.10572411635908664,0.0,0.0,0.08210822646230842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10572411635908664,0,0,1,0,1,1,1,0,0,0,0,0,0,3,4.353800865138863,Q1 (Bottom 20%)
5902401,68,,1.0,1.0,1,4,11,1,8,15909,19170.914,0,993,0.1712595,5,0,0,,,,0,1,2,1,1,2025,,1,1.0,2,,1,2,0,,,43662.786,,37984.585,,,40911.864,37910.346,,36955.239,39133.719,,35432.527,,33586.46,37939.738,,,,39900.673,,,,,,39903.484,37448.169,33290.8,,40572.917,,,,36996.896,37475.38,36902.451,36382.906,34986.584,,35823.162,37986.183,38517.482,,,3171.0,0.0,0.0,0.0,0.0,0.0,1241.0,0.0,840.0,0.0,0.0,0.0,840.0,0.0,69.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,525.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3171.0,0.0,10.0,2,590240,1,2,,11,,,,,2.0,1300.0,0.0,"$15,000-$29,999",$15-30K,"High school, no diploma","High school, no diploma",,,Never married,Single consumer,Single consumer,Renter,Renter,Northeast,Urban,Female,White,Not Hispanic / Latino,Pennsylvania,MSA under 1.5M,,,,,1,3171.0,12684.0,3171.0,12684.0,1241.0,4964.0,840.0,3360.0,69.0,276.0,0.0,0.0,840.0,3360.0,1300.0,5200.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,60.0,240.0,525.0,2100.0,525.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972845559117481,0.3120246401408008,0.015085800490288516,0.1320007542900245,0.0,0.32685901062291783,0.0,0.0,0.0,7540.0,0.47394556540323085,0.5944497004099654,180.0,0.011314350367716388,0.014191106906338695,0.391359192683696,0.4099653106275623,0.0,0.01892147587511826,0.16556291390728478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099653106275623,0,0,1,0,1,1,0,0,0,0,0,0,0,2,4.201642881838225,Q1 (Bottom 20%)
5902421,32,33.0,2.0,2.0,1,4,15,3,2,72000,27310.406,56000,0,0.5530021,1,1,1,3.0,,,1,0,1,1,1,2025,1.0,6,4.0,2,1.0,1,2,1,,,,54948.562,47649.793,,,,56201.412,,,,,,54531.242,49567.625,60729.59,,69229.683,,,,65896.29,54402.561,64465.667,59911.808,54838.263,,55279.709,56927.007,51070.778,,,54790.38,,56173.326,,,53121.66,55338.189,,57244.499,54935.485,,60626.288,25995.9999,0.0,650.0,0.0,0.0,0.0,18164.0,0.0,15592.0,0.0,0.0,0.0,8736.0,0.0,2183.0,0.0,100.0,0.0,538.0,0.0,96.0,0.0,0.0,0.0,79.0,0.0,1193.0,0.0,221.0,0.0,927.0,0.0,45.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1665.9999,0.0,6.0,25995.9999,0.0,7.0,4,590242,1,2,2.0,15,,,,,9.0,3250.0,0.0,"$50,000-$69,999",$50-70K,Bachelor's degree,Bachelor's degree,Professional,White collar,Married,"Married, children <6",Married with children,Renter,Renter,West,Urban,Female,Multi-race,Not Hispanic / Latino,California,Not in MSA,,White,Male,,1,25995.9999,103983.9996,25995.9999,103983.9996,18164.0,72656.0,15592.0,62368.0,2183.0,8732.0,0.0,0.0,8736.0,34944.0,3250.0,13000.0,650.0,2600.0,538.0,2152.0,96.0,384.0,0.0,0.0,79.0,316.0,1193.0,4772.0,221.0,884.0,927.0,3708.0,45.0,180.0,291.0,1164.0,0.0,0.0,100.0,400.0,0.0,0.0,1665.9999,6663.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,576.0,1.4442222166666665,1.009111111111111,0.02988888888888889,0.06627777777777778,0.09255555,0.21666666666666667,4164.0,0.057833333333333334,0.040044622403618335,19924.0,0.2767222222222222,0.191606401721828,4740.0,0.06583333333333333,0.04558393616550214,0.6987228831309543,0.1250192342091831,0.025003846841836617,0.02069549169370477,0.04589167581894013,0.011194029893806854,0.0,0.003846745667974864,0.06408677898171557,0.0,0.0,0.0,0.005539313761883805,0.15002308105101972,0,1,0,1,0,1,1,0,0,0,0,0,0,6,4.857332496431268,Q3
5902451,41,39.0,1.0,2.0,1,1,16,3,3,178106,1637.311,173000,0,0.8747131,1,2,0,3.0,3.0,,1,0,4,1,1,2025,1.0,1,4.0,1,2.0,1,2,2,,,,3696.564,,3334.868,3161.901,,,,3260.106,,,,,,3521.955,3647.71,3772.434,,3127.924,,,,3798.561,3566.77,3321.05,3409.219,3543.242,,2567.8,3106.709,3463.891,,,2827.88,,3730.042,,,3109.775,3562.811,,2824.443,3444.113,31444.7502,0.0,2360.0,0.0,415.0,0.0,5312.0,0.0,2731.0,0.0,1326.0,0.0,0.0,0.0,1135.0,0.0,510.0,0.0,4487.0,0.0,835.0,0.0,132.0,0.0,2265.0,0.0,2356.0,0.0,2041.0,0.0,45.0,0.0,270.0,0.0,2768.0,0.0,600.0,0.0,322.0,0.0,1870.0,0.0,0.0,0.0,39.0,0.0,200.0,0.0,420.0,0.0,6955.7502,0.0,2.0,31444.7502,0.0,9.0,6,590245,1,2,2.0,16,,,,,9.0,2830.0,0.0,"$100,000-$149,999",$100-150K,Graduate / Professional degree,Graduate / Professional degree,Professional,White collar,Married,"Married, children 6-17",Married with children,Owned with mortgage,Owner,West,Urban,Male,White,Not Hispanic / Latino,Alaska,MSA 4M+,Professional,White,Female,,1,31444.7502,125779.0008,31444.7502,125779.0008,5312.0,21248.0,2731.0,10924.0,1135.0,4540.0,1326.0,5304.0,0.0,0.0,2830.0,11320.0,2360.0,9440.0,4487.0,17948.0,835.0,3340.0,132.0,528.0,2265.0,9060.0,2356.0,9424.0,2041.0,8164.0,45.0,180.0,270.0,1080.0,2768.0,11072.0,1870.0,7480.0,510.0,2040.0,0.0,0.0,6955.7502,27823.0008,420.0,1680.0,200.0,800.0,600.0,2400.0,322.0,1288.0,415.0,1660.0,39.0,156.0,0.7062030521150325,0.11929974284976362,0.10077145070912827,0.05291231064646896,0.15621596577319125,0.11655980146654239,25012.0,0.14043322515805196,0.19885672362568174,40372.0,0.2266740031217365,0.32097567752342965,36336.0,0.20401334037034125,0.28888765031436,0.1689312195585513,0.08999912487776736,0.07505227374965759,0.14269472555708201,0.0749250665060141,0.0880274126012933,0.059469386403330375,0.016218923564544647,0.22120545260365912,0.0063603621821743716,0.0,0.01319775152801182,0.0012402706255240025,0.16505139862742493,1,1,0,0,0,0,0,0,0,0,0,0,0,7,5.25067855013702,Q5 (Top 20%)
